3.079865722656250000e+02,3.079865722656250000e+02,1.950660705566406250e+00,7.435300445556640625e+01,7.958448791503906250e+01,8.195365905761718750e+01,7.605381011962890625e+01,7.619321441650390625e+01,2.800331115722656250e+01,7.520957183837890625e+01,8.383683013916015625e+01,8.321135711669921875e+01,8.269873046875000000e+01,7.905109405517578125e+01,2.599854125976562500e+02,7.781666564941406250e+01,7.744570159912109375e+01,7.730691528320312500e+01,7.731755065917968750e+01,7.695442199707031250e+01,2.856538391113281250e+02,7.576133728027343750e+01,7.481185913085937500e+01,7.466977691650390625e+01,7.446091461181640625e+01,7.417063903808593750e+01,3.070762329101562500e+02,7.281601715087890625e+01,7.281163787841796875e+01,7.274110412597656250e+01,7.230931091308593750e+01,7.195159912109375000e+01,2.623646545410156250e+02,4.929630315120533623e+01,1.091414699951937308e+02,1.501395859807281283e+02,6.329979443732253941e+01,6.264077217210913062e+01,7.838703359338784367e+02,5.185541908515575926e+01,1.862529642221441293e+02,1.741066058729757913e+02,1.641880644526106892e+02,1.007444566875397669e+02,7.549724551378608339e+03,8.447285141732214697e+01,7.965911264082239995e+01,7.697720173211132533e+01,7.637585367655742630e+01,7.200963145508978869e+01,1.290994012656578707e+04,5.660731879516984577e+01,4.852251904553649098e+01,4.843751527035521320e+01,4.444104644096122314e+01,4.156680842313478053e+01,1.901144470800335330e+04,2.990176080246280321e+01,3.080200934222172293e+01,2.657047309832296378e+01,2.350931815256586077e+01,2.154895909802777254e+01,9.354071286474909357e+03,4.142548282712151320e+01,4.142548282712151320e+01,5.110898242793141281e-04,5.110898242793430763e-04,7.296837615966796875e+01,7.120268685477120219e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.943581085205078125e+02,1.943581085205078125e+02,6.551361083984375000e-02,7.372350311279296875e+01,7.873720550537109375e+01,8.128556060791015625e+01,7.526243591308593750e+01,7.535603332519531250e+01,2.489948272705078125e+00,7.472400665283203125e+01,8.314772033691406250e+01,8.254920196533203125e+01,8.205033111572265625e+01,7.837979888916015625e+01,1.911048583984375000e+02,7.706185913085937500e+01,7.661524200439453125e+01,7.593408966064453125e+01,7.657640075683593750e+01,7.548902893066406250e+01,1.936615295410156250e+02,7.523754882812500000e+01,7.429943847656250000e+01,7.391997528076171875e+01,7.379891204833984375e+01,7.372762298583984375e+01,1.895452575683593750e+02,7.246239471435546875e+01,7.239450836181640625e+01,7.245048522949218750e+01,7.208180999755859375e+01,7.166325378417968750e+01,1.644109344482421875e+02,4.085295027803636714e+01,9.215610409824365945e+01,1.342133258759378691e+02,5.133353634231750817e+01,5.008975021893036228e+01,6.171853762452903958e+00,4.509801418293153574e+01,1.679186497284877078e+02,1.570708520880490369e+02,1.479918404680774415e+02,8.771930821555871205e+01,3.243095566351886418e+02,7.116786470305295609e+01,6.552474749655482356e+01,5.477242703341251229e+01,6.397085268503718680e+01,4.928680002991588083e+01,4.678399373243281048e+02,4.899993126566795354e+01,4.164624339446948653e+01,3.856291905147765675e+01,3.605293041815875910e+01,3.605061656151845995e+01,4.141640251608652079e+02,2.615941767584826749e+01,2.634590561880011350e+01,2.365885186768815274e+01,2.135493435142684859e+01,1.895505463509348232e+01,1.530842580310088241e+00,9.679824453896943126e+00,9.679824453896943126e+00,2.187244493909774705e-03,2.187244493909898738e-03,7.293029022216796875e+01,7.093064444405692281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.810000000000000000e+02,1.810000000000000000e+02,-1.940621948242181816e+00,7.074024200439453125e+01,5.223865890502929688e+01,5.053691864013671875e+01,6.709274291992187500e+01,6.363789749145507812e+01,0.000000000000000000e+00,6.550824737548828125e+01,0.000000000000000000e+00,4.986997222900390625e+01,5.209225463867187500e+01,5.707324981689453125e+01,1.810000000000000000e+02,6.350539016723632812e+01,6.142407226562500000e+01,0.000000000000000000e+00,6.697525024414062500e+01,0.000000000000000000e+00,1.758498840332031250e+02,6.503739166259765625e+01,6.748116302490234375e+01,5.839538192749023438e+01,6.408177947998046875e+01,6.717640686035156250e+01,1.344701538085937500e+02,6.868283843994140625e+01,7.223833465576171875e+01,6.785704040527343750e+01,6.742388153076171875e+01,7.148554229736328125e+01,8.290299987792968750e+01,1.161698715124068748e+01,2.855677351381347648e+02,3.672433524312076543e+02,1.009925318239722536e+00,2.153632451964284300e+01,3.165955846117611685e-05,6.251268927889030103e+00,4.926548710319540987e+03,4.058789908014491061e+02,3.165868198154741435e+02,1.425800878065649329e+02,6.246907981193358239e+01,2.621812886070900461e+01,5.035937480095414287e+01,4.696806361573819231e+03,2.569520602816457888e+00,4.687945502743948055e+03,1.457683672517639373e+01,1.024103730706329962e+01,1.331413418117629588e-01,8.676342070486366254e+01,1.378431445311317560e+01,2.992085189832343062e-01,1.205761975687097674e+03,1.782416015839995094e+00,2.476707083995452763e+01,7.321989919299988492e-02,1.353395653223919259e-03,1.743921668235015332e+01,6.846769249040475188e+03,2.842157669969225964e+01,2.842157669969225964e+01,7.449320269071674824e-04,7.449320269072097662e-04,8.354362487792968750e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.475771789550781250e+02,2.475771789550781250e+02,2.042480468750000000e+00,7.438143920898437500e+01,7.962638854980468750e+01,8.198665618896484375e+01,7.609243774414062500e+01,7.623436737060546875e+01,1.470151901245117188e+01,7.523248291015625000e+01,8.387102508544921875e+01,8.324410247802734375e+01,8.273072814941406250e+01,7.908390045166015625e+01,2.221296844482421875e+02,7.785343933105468750e+01,7.748612976074218750e+01,7.737200164794921875e+01,7.735347747802734375e+01,7.702790832519531250e+01,2.355728454589843750e+02,7.578610992431640625e+01,7.483560180664062500e+01,7.471058654785156250e+01,7.449177551269531250e+01,7.419076538085937500e+01,2.471615447998046875e+02,7.282938385009765625e+01,7.281401062011718750e+01,7.275329589843750000e+01,7.231972503662109375e+01,7.194132995605468750e+01,2.248123168945312500e+02,4.969640003546489027e+01,1.100187041830439654e+02,1.509493121249049921e+02,6.391593831486610355e+01,6.329388344971287239e+01,2.159692513669740777e+02,5.218591249727921877e+01,1.871874813381669469e+02,1.749718246953308665e+02,1.650090985656189275e+02,1.014040986423889166e+02,2.404276550732191481e+03,8.515017101682278167e+01,8.038240556003491122e+01,7.812352991884361586e+01,7.700509691979848981e+01,7.326221944802686892e+01,4.037448997927022447e+03,5.698070050217468463e+01,4.885385673134674533e+01,4.900722681360100808e+01,4.485346178443172960e+01,4.182673192000481066e+01,6.078901035695354949e+03,3.004812438381428663e+01,3.082835219521886927e+01,2.669631051104672892e+01,2.361041529624334245e+01,2.145372386663336428e+01,3.500391937246185080e+03,2.457892237513173583e+01,2.457892237513173583e+01,8.613942635752274259e-04,8.613942635752762150e-04,7.293029022216796875e+01,7.093064444405692281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.757523651123046875e+02,1.757523651123046875e+02,-2.299246215820318184e+00,6.607460784912109375e+01,6.651192474365234375e+01,7.412709045410156250e+01,6.348112106323242188e+01,6.219027328491210938e+01,0.000000000000000000e+00,7.475273132324218750e+01,7.258262634277343750e+01,7.545320129394531250e+01,7.599584197998046875e+01,7.346247100830078125e+01,1.757523651123046875e+02,6.739828491210937500e+01,6.413871002197265625e+01,5.780003356933593750e+01,6.762120819091796875e+01,5.713831329345703125e+01,1.677248077392578125e+02,7.604831695556640625e+01,7.430187225341796875e+01,6.021356964111328125e+01,6.319454956054687500e+01,7.354592132568359375e+01,1.462538146972656250e+02,7.212113952636718750e+01,6.892469024658203125e+01,7.251586151123046875e+01,7.187680053710937500e+01,7.202500152587890625e+01,1.193685226440429688e+02,1.580712752460007753e+00,6.893164529860347223e+00,1.959458711593941516e+01,2.131273945534806913e+01,3.706799080520717382e+01,3.165955846117611685e-05,4.548464065413880775e+01,5.727640143388535776e+00,2.955868987479658827e+01,3.734066140163825054e+01,1.978942598678682785e+01,7.054885571103746145e+00,1.506681100274119611e+00,1.920013787915052461e+01,1.152019358889293272e+02,9.158767160090980353e-01,1.283747873489468532e+02,1.855123027889096932e+01,6.100802204523316874e+01,4.167766154052220884e+01,5.619752311690413649e+01,2.115956980775258245e+01,3.390167981916219020e+01,5.262629900964384433e+02,2.278508622685679796e+01,2.765596155474980389e+00,2.429911117779737850e+01,1.950220841849874631e+01,2.223582750958656007e+01,2.141809154648722597e+03,1.078387723985112956e+01,1.078387723985112956e+01,1.963314517394446589e-03,1.963314517394558045e-03,8.102543640136718750e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.969002075195312500e+02,1.969002075195312500e+02,2.105712890625000000e-01,7.375435638427734375e+01,7.878352355957031250e+01,8.132169342041015625e+01,7.530377960205078125e+01,7.539939880371093750e+01,3.023319244384765625e+00,7.474958801269531250e+01,8.318504333496093750e+01,8.258502197265625000e+01,8.208536529541015625e+01,7.841584777832031250e+01,1.927971038818359375e+02,7.710244750976562500e+01,7.665989685058593750e+01,7.600975036621093750e+01,7.661579132080078125e+01,7.556981658935546875e+01,1.958983459472656250e+02,7.526507568359375000e+01,7.432611846923828125e+01,7.395348358154296875e+01,7.383027648925781250e+01,7.375061798095703125e+01,1.924349822998046875e+02,7.248015594482421875e+01,7.241385650634765625e+01,7.246533966064453125e+01,7.209369659423828125e+01,7.167620086669921875e+01,1.673948669433593750e+02,4.124830767193463998e+01,9.304753730387848520e+01,1.350518321552507928e+02,5.192767942102000234e+01,5.070546143600497402e+01,9.106468396710964086e+00,4.544225211486038774e+01,1.688873311453273516e+02,1.579699844970537868e+02,1.488454627456779917e+02,8.839586533855604955e+01,3.881231844110633347e+02,7.185432775822242490e+01,6.624967991509458898e+01,5.589805707015923986e+01,6.460250979251334513e+01,5.042765905425950734e+01,5.696062085222129099e+02,4.938606469971092849e+01,4.199130801607721963e+01,3.898020858111841136e+01,3.643056402452886999e+01,3.632727919251635740e+01,5.401322272297145446e+02,2.634141730388906311e+01,2.654490129892838723e+01,2.380357751486239337e+01,2.146493489595819426e+01,1.906795873200949032e+01,3.050822068778523022e+00,1.019952788500182272e+01,1.019952788500182272e+01,2.075796348371422399e-03,2.075796348371539927e-03,7.293029022216796875e+01,7.093064444405692281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.824294586181640625e+02,1.824294586181640625e+02,2.181991577148437500e+00,7.443275451660156250e+01,7.969581604003906250e+01,8.204165649414062500e+01,7.615786743164062500e+01,7.630393981933593750e+01,3.161457180976867676e-01,7.527178192138671875e+01,8.392788696289062500e+01,8.329864501953125000e+01,8.278409576416015625e+01,7.913888549804687500e+01,1.818735351562500000e+02,7.791506958007812500e+01,7.755383300781250000e+01,7.748000335693359375e+01,7.741401672363281250e+01,7.714782714843750000e+01,1.821613922119140625e+02,7.582855224609375000e+01,7.487683868408203125e+01,7.478108978271484375e+01,7.454756164550781250e+01,7.422607421875000000e+01,1.824230041503906250e+02,7.285524749755859375e+01,7.283215332031250000e+01,7.277556610107421875e+01,7.233789825439453125e+01,7.194159698486328125e+01,1.819796447753906250e+02,5.042253473207990311e+01,1.114799714906351369e+02,1.523038203976750538e+02,6.496640661674351236e+01,6.440572514082654720e+01,9.642207133025391952e-02,5.275524759034765054e+01,1.887466429505237215e+02,1.764177434188292466e+02,1.663830233160413741e+02,1.025145164562958655e+02,7.704053009987634937e+01,8.629137835706126225e+01,8.160099294178267826e+01,8.004439484504786151e+01,7.807125653202500359e+01,7.532945078738640632e+01,1.026061737734758310e+02,5.762325835410414498e+01,4.943201192525917520e+01,4.999931559280620519e+01,4.560380376707831118e+01,4.228468849224995552e+01,1.750002718604693257e+02,3.033234252868286873e+01,3.103014981689521434e+01,2.692693994349994213e+01,2.378735489072782627e+01,2.145619759480813116e+01,2.667158701998073980e+02,9.186345730638075580e+00,9.186345730638075580e+00,2.304740465861900272e-03,2.304740465862031244e-03,7.289278411865234375e+01,7.066274370465960297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.851957092285156250e+02,1.851957092285156250e+02,1.292083740234375000e+00,7.406124114990234375e+01,7.921937561035156250e+01,8.166387176513671875e+01,7.570431518554687500e+01,7.582288360595703125e+01,8.840217590332031250e-01,7.499449157714843750e+01,8.353835296630859375e+01,8.292420959472656250e+01,8.241730499267578125e+01,7.875862884521484375e+01,1.837761535644531250e+02,7.748807525634765625e+01,7.708448028564453125e+01,7.672171020507812500e+01,7.699297332763671875e+01,7.632116699218750000e+01,1.846333160400390625e+02,7.552931213378906250e+01,7.458284759521484375e+01,7.431347656250000000e+01,7.414925384521484375e+01,7.397171020507812500e+01,1.850076599121093750e+02,7.265068054199218750e+01,7.258974456787109375e+01,7.260819244384765625e+01,7.220755767822265625e+01,7.178274536132812500e+01,1.825996093750000000e+02,4.528441125714134330e+01,1.016460624461709870e+02,1.431219506698728594e+02,5.786069611744306229e+01,5.691588227616905016e+01,7.715779100866523299e-01,4.880406227355518922e+01,1.781951466691733685e+02,1.666112673503752433e+02,1.570551239515397981e+02,9.495895599128586184e+01,1.140600911782933480e+02,7.854073271840569248e+01,7.334165187891619553e+01,6.705087981190627033e+01,7.080802860525753317e+01,6.166323079044393296e+01,1.587951404598424858e+02,5.316974050661642792e+01,4.538446330707322574e+01,4.360497339713995046e+01,4.038286084307105028e+01,3.904130018230977583e+01,2.500643340857512840e+02,2.812089309076655042e+01,2.838824985337404172e+01,2.521791075278005323e+01,2.253294208975053436e+01,2.000980346295376933e+01,2.873500532618637635e+02,9.235353119380130593e+00,9.235353119380130593e+00,2.292510363720703936e-03,2.292510363720834041e-03,7.289585113525390625e+01,7.068465096609932719e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.815154571533203125e+02,1.815154571533203125e+02,6.787338256835937500e-01,7.386011505126953125e+01,7.894646453857421875e+01,8.144885253906250000e+01,7.545121002197265625e+01,7.555539703369140625e+01,1.043045073747634888e-01,7.483889770507812500e+01,8.331640625000000000e+01,8.271107482910156250e+01,8.220864868164062500e+01,7.854293060302734375e+01,1.813635406494140625e+02,7.724597167968750000e+01,7.681839752197265625e+01,7.627845001220703125e+01,7.675546264648437500e+01,7.584967803955078125e+01,1.814675292968750000e+02,7.536148834228515625e+01,7.441885375976562500e+01,7.407374572753906250e+01,7.393775939941406250e+01,7.382998657226562500e+01,1.814458465576171875e+02,7.253805541992187500e+01,7.245822906494140625e+01,7.251544189453125000e+01,7.213475799560546875e+01,7.169471740722656250e+01,1.809487304687500000e+02,4.261795937512412280e+01,9.621758195567379346e+01,1.380234796924605405e+02,5.407420780114528469e+01,5.295145402002086144e+01,9.737313078076622469e-03,4.665431712440419432e+01,1.723188844612669754e+02,1.611544924762082758e+02,1.518688313646289316e+02,9.080165731782170724e+01,6.834790195653296507e+01,7.430814765856068504e+01,6.885500013869339853e+01,5.998812254973005764e+01,6.686725360877807134e+01,5.448071008619695732e+01,8.903069158080589318e+01,5.075044425009429716e+01,4.320177020997009265e+01,4.049636410818236243e+01,3.773960164277574592e+01,3.729032114792114783e+01,1.501019289183296053e+02,2.693909491645025156e+01,2.700410054594394182e+01,2.429497442596590417e+01,2.184709805903184687e+01,1.923001348220983431e+01,2.341060281503612828e+02,8.566547671686588927e+00,8.566547671686588927e+00,2.471490680986415493e-03,2.471490680986555572e-03,7.289278411865234375e+01,7.066274370465960297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.829660491943359375e+02,1.829660491943359375e+02,4.025115966796875000e-01,7.378792572021484375e+01,7.884264373779296875e+01,8.136742401123046875e+01,7.535655975341796875e+01,7.545568084716796875e+01,3.835430145263671875e-01,7.478073120117187500e+01,8.323236083984375000e+01,8.263036346435546875e+01,8.212966918945312500e+01,7.846150970458984375e+01,1.824273986816406250e+02,7.715425109863281250e+01,7.671745300292968750e+01,7.611007690429687500e+01,7.666609191894531250e+01,7.568235015869140625e+01,1.828194122314453125e+02,7.529883575439453125e+01,7.435793304443359375e+01,7.399291229248046875e+01,7.386340332031250000e+01,7.377747344970703125e+01,1.825464630126953125e+02,7.249729919433593750e+01,7.241405487060546875e+01,7.248145294189453125e+01,7.210769653320312500e+01,7.166623687744140625e+01,1.800377807617187500e+02,4.168063165443145124e+01,9.419159259187739508e+01,1.361168103268065863e+02,5.269114181425123178e+01,5.151017283671301072e+01,1.428207538439901503e-01,4.586309989056545788e+01,1.701194150571695900e+02,1.591117994978928039e+02,1.499284604329509420e+02,8.925656876758226588e+01,8.707011819307318490e+01,7.273525762993872945e+01,6.718993664055611248e+01,5.740830527308389009e+01,6.541362896406398875e+01,5.203857941100109485e+01,1.163699529476386232e+02,4.986170371898475651e+01,4.240464153582641416e+01,3.947410267424958619e+01,3.683155352202263089e+01,3.665172759213225362e+01,1.782819309563701040e+02,2.651768284685432064e+01,2.654694535278838075e+01,2.396106703884999334e+01,2.159485507174052543e+01,1.898103876066744888e+01,2.070598421970855725e+02,8.596521358377103184e+00,8.596521358377103184e+00,2.462873278174029790e-03,2.462873278174169435e-03,7.289585113525390625e+01,7.068465096609932719e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
